# generated: model=plummer N=4096 seed=2026 G=1.0 Mtot=1.0 Rscale=2.0
-1.4277917558e+00 -1.8922051491e-01 -8.4833672709e-01   -6.8309898989e-02 -1.5122485515e-02  4.9200957047e-02    2.4414062500e-04
-1.3786222385e+00 -3.1209144166e+00 -3.0432258253e+00    9.3570059977e-03 -1.8077524693e-02 -3.0396964943e-02    2.4414062500e-04
 5.7849327400e-01  4.1961417065e-01 -3.7401223191e+00    2.2502534775e-01  1.9337866526e-01 -3.2103279524e-01    2.4414062500e-04
-7.2707446034e-01 -3.9129225255e+00  2.5243981513e+00    2.9250116140e-01  1.0663526844e-01  1.9848424636e-01    2.4414062500e-04
 1.2440071350e+00  1.7976187560e+00 -4.4369515297e-01    9.1823925241e-02 -2.2844005446e-01  7.0248900590e-03    2.4414062500e-04
-9.8753588077e-01  2.5171749720e-02 -8.7991813720e-01    7.0584565192e-02  1.8566283998e-01 -1.5573941161e-02    2.4414062500e-04
 2.9220904324e-02 -8.6574869908e-01 -2.0889611514e+00   -2.5458930456e-01 -2.1251117542e-01 -4.1043393577e-01    2.4414062500e-04
 1.0084427392e+00  3.3367287943e+00  2.5902084213e+00    7.0265774227e-02  2.1820763176e-02  4.9534393835e-02    2.4414062500e-04
-2.7782471081e+00  3.1728672272e+00 -4.0224368013e+00    5.0303982226e-02  9.8690137187e-03  2.1674197207e-02    2.4414062500e-04
-7.3617436208e+00  1.1420721014e+00  4.3820914709e-01   -1.1320000158e-02 -5.1876363745e-02  7.7639981301e-02    2.4414062500e-04
-1.2290219409e+01 -1.9977599572e+01 -1.6058665741e+01   -5.5563100912e-03  1.3600785641e-02  2.9382594226e-03    2.4414062500e-04
 1.3223243223e+00  1.4276659953e+00  1.6187516220e-01   -7.9459078937e-02 -3.0567895245e-01  1.3206449490e-01    2.4414062500e-04
-3.0331179348e+00  1.9761048894e+00  4.3708947099e+00   -4.0435879758e-02 -5.2068810311e-02  1.4926028089e-01    2.4414062500e-04
 4.3456723652e+01 -3.9934792275e+01 -2.2677183270e+01   -3.4456082818e-02 -7.9547708418e-03 -1.0237139231e-02    2.4414062500e-04
 1.4244165640e+00  3.8721085569e-01 -9.8617824373e-01    3.2553322499e-01 -1.1813277120e-01 -2.8869517776e-01    2.4414062500e-04
 2.5968346110e-01  2.6537712674e-03  3.0076759089e-01   -1.5403544775e-01 -8.1349735248e-02  5.5342062121e-01    2.4414062500e-04
 1.0477558289e+00  7.2295899529e-01  3.6199114322e-01   -2.8152738789e-01 -3.6687908954e-02 -2.7564911781e-01    2.4414062500e-04
 3.5545472722e-01 -4.1281019916e+00 -1.9959610326e+00    4.7716053665e-02  1.5561460466e-02 -1.5600928644e-02    2.4414062500e-04
-4.3012924788e+00 -1.9894110971e+00  1.5223541524e+00    7.1029497591e-02  2.5753736685e-02 -2.4807633400e-03    2.4414062500e-04
-5.7157239009e-01  1.2537026846e+00 -9.6171375237e-01   -3.3125713296e-01  7.3438332404e-02 -4.7388158147e-01    2.4414062500e-04
 3.4780721727e+00  8.0060603589e+00 -4.5406550150e+00   -3.3380794042e-02  2.5981968598e-02 -1.1372301264e-01    2.4414062500e-04
-1.0220330883e-01 -1.1728572851e+00 -9.0663737335e-01   -3.7536463651e-01  4.4061175773e-01  1.5612393416e-01    2.4414062500e-04
 1.0775428909e+00  1.0716471333e+00  3.9010202342e+00    9.6065114683e-02  3.0986038181e-01 -1.7160338958e-01    2.4414062500e-04
-9.4620018836e-01  3.6347023600e-01  9.3943146798e-01    1.9534075942e-01 -5.2063042203e-02 -5.5702777938e-01    2.4414062500e-04
-2.7348471661e-01  8.4127270135e-01 -4.3255520765e+00    3.5484386878e-03  6.8313114803e-02  1.6847352353e-01    2.4414062500e-04
-2.7102455810e-01  4.8207730882e-01 -5.7901367326e-01   -3.4400231077e-01  1.2908224789e-01  3.7382933224e-01    2.4414062500e-04
-2.3057426031e+00  2.2672414672e-01 -1.9433351316e+00   -1.7076293488e-02  1.1936138298e-01 -9.7644713253e-02    2.4414062500e-04
 1.4773464418e+00  1.2751063088e+00 -6.7615868917e-01    2.4988747707e-02  8.7059317500e-02 -1.4352112761e-02    2.4414062500e-04
 2.2256756294e-01 -1.4221730845e+00 -3.1645252126e+00   -4.1242926233e-01  2.4486464035e-01 -2.1988888863e-02    2.4414062500e-04
 1.0978344287e+00 -6.3088529389e+00  2.4836150379e+00   -4.0375777322e-02 -7.7511957309e-02  5.6983077916e-02    2.4414062500e-04
 1.3794942255e+00  3.7053448174e-01  1.3384370363e+00   -2.6934021648e-01  1.4934945536e-01 -5.6122293927e-02    2.4414062500e-04
-9.3187233225e-01  7.2207332768e+00  8.1326075074e+00    1.8060013258e-01  8.4972686324e-02 -4.7380700190e-03    2.4414062500e-04
-1.3465747145e+00  1.9683957217e+00  4.7675741108e-01    9.5014126193e-02 -6.8687972514e-02 -1.0676597257e-01    2.4414062500e-04
-1.7384320091e+00 -8.2953894182e-01 -8.0166613544e-01    2.0358882999e-01 -1.3292667118e-01 -2.1053682568e-01    2.4414062500e-04
-7.6375944664e-01 -5.7664612929e-01  1.0361601596e+00    7.3111834969e-03 -3.5228128628e-01  3.9405935336e-01    2.4414062500e-04
-2.3865842075e-01  2.9516178747e-01  7.6933067557e-01   -2.8950852243e-01  7.3718838553e-02  4.6059032502e-01    2.4414062500e-04
-8.8506154102e-02 -6.2183182854e-01  4.9282227753e-01   -5.4081956482e-02 -1.1757916689e-01  6.3611441348e-01    2.4414062500e-04
-5.3116849808e+00 -2.3672028291e+00  4.2281943063e-01   -3.5322693852e-02  4.6994833822e-02 -1.7186079379e-01    2.4414062500e-04
-2.7831904015e-01  2.7353609103e-01  1.1240665401e-01    2.7204077489e-01  1.9374647994e-01 -3.1500518001e-01    2.4414062500e-04
 3.3006846156e+00 -1.0974149506e+00 -1.5115449142e-01   -7.2786808026e-02  3.4798267707e-01  2.1274141084e-01    2.4414062500e-04
 1.3788405416e+00  2.6980530613e+00  1.3128111479e+00   -4.3740774299e-02  7.5264722004e-02  8.5708790394e-02    2.4414062500e-04
 8.4695463867e-01  2.7100030348e+00  1.3940301786e+00    4.0764318722e-02 -5.7798122182e-02  4.0844077354e-02    2.4414062500e-04
-2.3330822875e+00  4.6644080561e-01  2.0464694465e-01   -1.4147906898e-01  8.7412317257e-02  1.3157890027e-01    2.4414062500e-04
 6.6115369718e-01  6.6993142227e-01 -2.0237775172e-01   -1.1897963034e-02 -2.1091546974e-01 -2.7355712047e-01    2.4414062500e-04
 2.4527836615e-01 -1.0345428357e+00  8.7402659702e-01   -5.3296751752e-01 -1.2072777142e-01 -1.5067561107e-01    2.4414062500e-04
 1.4220303922e-01 -1.6187057179e-01  3.8329366746e+00   -1.2922311111e-01 -5.1396108464e-03  3.7919653819e-01    2.4414062500e-04
 4.1919147809e+00  5.7822679066e+00 -6.3360834730e-01    6.5285661040e-03  1.2999565765e-02 -1.7005340212e-03    2.4414062500e-04
-1.9243826020e+00  7.5569391941e-01  1.4439912635e+00    1.8638409520e-01  2.6928222089e-01 -5.0766465772e-01    2.4414062500e-04
 4.6733868781e-01  9.1784441450e-01  1.9574135086e+00    3.2594185625e-01 -1.1555506042e-01  2.8745834665e-01    2.4414062500e-04
 3.6037197478e+00 -3.1988255451e+00 -2.7333580667e+00   -6.0660769652e-02 -1.4406627130e-02  3.0335307060e-02    2.4414062500e-04
-6.1365695282e-01  1.1104204981e-01 -2.5408400375e-01    2.3400680283e-01 -2.2131444181e-01  3.6121737147e-01    2.4414062500e-04
-2.7324884202e+00 -1.5006111741e-01 -1.3732463039e+00   -1.0177302338e-01 -1.7509398921e-01 -2.2644108169e-02    2.4414062500e-04
 8.2411059014e+00  1.0499626640e+01  5.3266798789e+00    1.6165237903e-01  5.5747838320e-02  1.6883658053e-01    2.4414062500e-04
-5.0330584959e-01 -1.7908705583e+00 -1.1843649438e+00   -2.1071294869e-01 -2.7860520164e-01 -6.8690880525e-02    2.4414062500e-04
-1.5371895708e+00 -5.7966591869e-01 -5.0907502887e-01    5.4128772094e-01 -1.5997573554e-01 -8.4007012332e-03    2.4414062500e-04
 1.3986868576e+00  7.1975408879e-01  1.4736992306e+00   -1.9435082641e-02  4.9003988369e-01 -3.4151261016e-01    2.4414062500e-04
 6.8319341433e-01 -2.2811047771e+00 -1.6955509306e+00   -4.8511991475e-02  1.3816691568e-02  4.2714606132e-02    2.4414062500e-04
-1.3392570735e-01  2.2391419489e+00  6.4327309943e+00    8.2301851495e-02  2.0204077598e-01  1.1382172664e-01    2.4414062500e-04
-3.2745076687e+00 -2.1200136585e+00  1.0835042178e+00   -1.1500616308e-01 -1.8613989226e-01 -1.3068781606e-01    2.4414062500e-04
 1.8037714239e+00 -4.9459070222e-01  7.0195611114e-01    1.9541909115e-01  2.7924121741e-01  3.3584989072e-01    2.4414062500e-04
-1.7710365505e+00  7.6016324711e-01  8.3601775586e-01   -1.4951704539e-01  4.5284454597e-02 -1.9621275387e-02    2.4414062500e-04
 1.4035238451e+00  3.1629529802e+00 -1.0559443938e-01   -1.8169624231e-02 -9.7542617015e-03 -3.7432352932e-02    2.4414062500e-04
 1.4087216353e+00 -1.7385666159e+00 -2.3928285751e+00    3.4939061430e-01  1.0403200949e-01 -1.5349164960e-01    2.4414062500e-04
 2.2543014514e-02 -8.2114391718e-02  1.1234627484e+00   -1.3338240346e-02 -5.3357736516e-02 -1.4730318614e-01    2.4414062500e-04
 1.3565193052e+00  2.6934054770e+00  7.5578105728e-01    1.5510247677e-01  2.1735566631e-01  8.4599380074e-02    2.4414062500e-04
 3.3175146084e+00 -9.9452512545e-01  2.6454376045e+00    7.3457467022e-02  1.1408279155e-01  7.9409630032e-02    2.4414062500e-04
-1.8866508272e-01 -1.5196387133e-01 -1.0847041305e+00   -1.1481652339e-01 -1.7756097683e-01  4.1370482165e-01    2.4414062500e-04
 1.5611274237e+00  3.6155647699e+00  2.6667114387e+00   -1.6660628090e-01  9.9175460227e-02 -2.1383280777e-03    2.4414062500e-04
 1.9697950420e-01 -1.4747341925e-01 -1.1914575995e+00    3.1829305385e-01 -1.0479916900e-01 -1.2099149688e-01    2.4414062500e-04
-7.8336022225e-01 -1.0867724151e-02  5.3358118100e-01   -9.0154581361e-03  1.2386310350e-03  5.3840549795e-02    2.4414062500e-04
 2.0208104838e+00  1.9277092459e+00 -1.0368519748e+00   -1.6698002759e-01 -3.4925921900e-01  3.8287561062e-01    2.4414062500e-04
-3.7789156627e-01 -2.6009934460e+00 -3.8362612965e+00    1.9699877570e-01  2.4812428979e-02 -1.9751793885e-01    2.4414062500e-04
-1.8191727611e+00 -1.6677147048e+00 -1.9512087987e+00    7.0745622216e-02  3.2277816704e-02  1.4401908832e-01    2.4414062500e-04
 1.4135915770e+00  2.6122464405e+00 -1.3445573932e+00   -1.4112034734e-01  7.4626477791e-02  1.6736674565e-01    2.4414062500e-04
 7.6142221060e-01 -6.2436168515e-01  2.0506544433e-01    1.2757068498e-01  9.9535521719e-02 -3.6048445952e-01    2.4414062500e-04
 1.0336196598e+00 -2.2449488851e+00  1.6809377616e+00    1.7075278837e-01  1.8343070496e-01  3.5311879885e-01    2.4414062500e-04
-7.6495933282e-01  6.6418771090e-01  2.5121109435e+00    9.2003077432e-02  1.8851723301e-01  3.2368837768e-01    2.4414062500e-04
 4.7385478258e-01 -1.9358218197e-01 -5.0808157688e-03   -1.3107602071e-01  8.3950637377e-02  6.7811475887e-02    2.4414062500e-04
 3.0606231213e+00 -2.8951702859e+00  1.6641949995e+00    1.3033592314e-01  1.2512544833e-01 -1.0122248550e-01    2.4414062500e-04
 6.3786655791e-01  1.2221537363e+00  8.3781186517e-01   -1.9191582488e-01 -4.0749063910e-01 -1.0930950741e-02    2.4414062500e-04
-2.1594351054e+00  9.5898823800e-01  5.6641122048e-01   -1.6476521757e-01 -1.0531674441e-01 -4.5624316082e-01    2.4414062500e-04
 1.0626601499e+00  2.2385426877e+00  4.5263516338e-01   -3.5330696055e-02  2.1264742757e-03  3.3553793581e-01    2.4414062500e-04
-5.5591359835e-01 -5.7884237207e-01  3.6120843265e+00    3.8231626702e-03  2.3112661420e-01 -1.9153813239e-01    2.4414062500e-04
-4.9316377482e+00  3.3061885786e+00  1.8155144155e+00    1.5051131407e-01  8.7677024807e-02 -2.8610588322e-01    2.4414062500e-04
-3.8488296395e+00  1.1757027665e+00 -2.3696997675e+00    1.0465235995e-01 -2.8834733643e-02  4.8559057141e-02    2.4414062500e-04
 1.2905021751e+00 -4.8291764890e-01  6.3501274184e-01    2.7774836854e-01 -9.9983030653e-03  5.2738922532e-01    2.4414062500e-04
-2.6632225100e-01 -1.3062548089e+00  6.2368884489e-01    4.5766084962e-02 -1.2004749056e-01 -2.5955565484e-01    2.4414062500e-04
-1.4870820521e+00 -1.5105872805e-01  1.7088604086e+00    4.7526136094e-02 -1.5260023172e-01 -5.7964167761e-02    2.4414062500e-04
-2.1698678718e-01  1.9083152620e+00  9.0822365320e-01   -1.7671788740e-01 -1.4941720591e-01 -2.3681738403e-01    2.4414062500e-04
-1.8573338407e+00  2.8869028158e+00  2.2002968324e+00   -1.8865298113e-01 -1.5818722375e-01 -2.2902453914e-01    2.4414062500e-04
-1.9971603962e+00 -2.2089027774e-01  1.9741811625e+00    2.5676295735e-01 -2.0715354062e-01 -3.3379874439e-01    2.4414062500e-04
-1.3821176786e-01  2.0425225857e-01 -2.3481326126e+00    2.6610788549e-01  2.3051198721e-02  2.7210981661e-01    2.4414062500e-04
 1.3923459607e-01  9.2660309052e-01  3.0792373450e+00   -4.4974358717e-02  8.4892535853e-03 -4.3912957579e-02    2.4414062500e-04
-6.9024196047e-01  2.6142542128e-01  1.9873147918e+00   -5.4836327711e-02  8.2647393825e-02  1.1130486507e-01    2.4414062500e-04
 2.2702038868e+00 -4.5774973226e+00  3.2885165432e+00   -1.6981017131e-01  1.1709124788e-01  5.9373314149e-03    2.4414062500e-04
 8.7299934432e-01 -3.1395898330e+00  2.7925831976e+00    2.8581935051e-01 -7.4544997474e-02  1.4693393310e-01    2.4414062500e-04
-3.5179759047e+00  3.4042400703e+00  7.5742936455e-01    2.6165347074e-01  1.5708334532e-01 -1.3957899177e-01    2.4414062500e-04
 1.1894906113e+01 -1.9990977985e+01 -1.2051040193e+01    1.3827750904e-01 -1.3842445925e-01  3.2778993480e-02    2.4414062500e-04
 4.8487029732e-01 -1.7047970268e+00 -3.2420518313e+00   -5.0620539582e-02  3.4701094722e-02  2.8373557241e-02    2.4414062500e-04
-1.4719763098e+00 -3.0169508974e+00  4.4694836883e-01    1.7491098585e-02  1.6381839220e-01  4.3357040111e-02    2.4414062500e-04
-9.0139298887e-01 -3.8056482159e+00  2.1619671191e+00    3.3159440637e-02  2.2803563271e-02 -6.2436497335e-05    2.4414062500e-04
 9.0995420537e-02  1.0659432936e+00 -3.1723937303e+00    2.7292326254e-02  1.1769213231e-01 -1.3275499240e-01    2.4414062500e-04
-5.1449268081e+00  1.5253197338e-01  1.0096688180e+01    3.0642897941e-02 -1.4006991517e-01 -9.9334426993e-03    2.4414062500e-04
 1.4748514123e+00 -1.4895049916e+00  6.4947682314e-01    3.6477556858e-01  8.2275056147e-02 -2.7668328637e-01    2.4414062500e-04
-1.4479681873e+00 -1.0472494911e+00  8.6288298464e-01   -1.7144090630e-01 -5.0626171173e-01 -2.7765417530e-01    2.4414062500e-04
 1.0334934152e-01  2.4154659073e-01  9.9672063702e-01    1.5791342428e-01 -2.5349609976e-01  2.1214818754e-01    2.4414062500e-04
 9.2788513415e-01 -6.8129363571e+00  7.2185442326e+00   -1.3140126031e-01  1.0257487690e-01  6.1672426940e-02    2.4414062500e-04
 5.3265734303e-01  8.2549258864e-01 -3.6348992871e-01    4.5415543059e-02  4.2660452724e-02 -7.5453671123e-02    2.4414062500e-04
 2.1920132505e+00  7.1466543592e+00 -2.6807429872e+00    2.1080717960e-02 -2.6489807955e-02  2.3474166376e-02    2.4414062500e-04
 7.2640412581e-01  1.2236143332e+00  1.5341710743e+00    3.5327790484e-01  1.8710610431e-01 -2.4271909588e-01    2.4414062500e-04
-1.7345754318e+01 -1.5784020417e+01 -1.1677617308e+01    4.8181821658e-02  1.3433602095e-01 -7.4473555108e-02    2.4414062500e-04
 4.5830848220e-02 -6.9120271312e-01  9.1920194787e-01    1.2211821202e-01 -3.8066149987e-02  3.3323237608e-01    2.4414062500e-04
 7.6719613026e-01 -1.0565024374e+00  8.8621232710e-01   -6.2823790760e-02  7.1222683174e-02  8.1852803161e-02    2.4414062500e-04
-2.8614314959e+00 -4.1372008085e-01 -3.8205185739e+00    1.1557038971e-02  1.1243309327e-01 -6.4904496104e-02    2.4414062500e-04
 1.1797990644e+00 -1.6954649738e+00 -3.5236838424e-01    2.7044573339e-01 -2.9898442481e-01  4.6737858313e-02    2.4414062500e-04
-1.9730447302e+00  8.3938966316e-01  9.2877235231e-01    4.7886064623e-04 -1.3034080922e-01  6.7374613810e-03    2.4414062500e-04
-1.0383628066e-01 -7.7053301243e-01 -1.1272626682e+00    2.8529040219e-01  6.2386692229e-03 -2.0137450576e-01    2.4414062500e-04
-6.3859073955e-01  1.1365661973e-01  1.0998168373e+00   -3.6484895612e-01 -3.2736980437e-01  4.3503784594e-02    2.4414062500e-04
 2.4219226679e+00  5.7195675056e+00 -1.9298867372e-01    4.3023328768e-03  5.8215247777e-02 -3.6238390698e-02    2.4414062500e-04
-5.9798689283e-01  2.5004487187e+00  1.8389775379e+00   -3.4621556315e-01  1.6023109744e-01  7.9152960035e-02    2.4414062500e-04
-3.0111425615e+00  3.3693907959e+00  1.6951417111e+00   -1.7761975091e-02  1.3633584475e-02  1.4143367989e-03    2.4414062500e-04
-1.1537102516e+00  1.3524192697e+00 -1.0304930884e+00   -1.9947884109e-01  1.3912308407e-01  5.9237925922e-01    2.4414062500e-04
-8.3152490243e-01 -2.2750766836e+00  4.0114863238e-01   -1.6079301980e-01  5.5767099695e-01 -3.3502898110e-02    2.4414062500e-04
 4.4755794739e+00 -6.3526855727e+00  2.3339695551e+00   -3.2667371857e-02  1.7350162834e-01 -1.6161292847e-01    2.4414062500e-04
-1.1146874519e+00 -3.7072748487e+00 -6.4950566157e+00   -1.4358363471e-01 -1.7995684857e-01  6.9025326168e-02    2.4414062500e-04
 2.6945979294e+00 -1.1712394201e+00  1.1089878350e+00    8.7997412861e-02  1.1890419453e-01 -1.6239693048e-01    2.4414062500e-04
 6.5078166576e-01  2.7051236553e+00  2.5776269736e+00    1.7540838707e-01 -1.0759418486e-01 -3.4866098051e-01    2.4414062500e-04
 3.9301920380e-01  4.3737295950e-01  8.1913358875e-01    6.2820883100e-02 -4.9620214553e-02 -6.5698339906e-03    2.4414062500e-04
 9.0210068207e-01  1.4154322740e+00  1.1988230143e+00   -3.9828802388e-02 -2.7704565497e-01 -1.2989934230e-01    2.4414062500e-04
-2.6020443036e+00  7.7498086672e-01  1.1030329958e+00    1.8131847177e-01 -2.8760937137e-01  6.5938533494e-02    2.4414062500e-04
 1.7131391547e+00  1.7506145937e+00  1.2103537256e-01   -5.7984480556e-02  8.0582212806e-02 -8.1707715122e-02    2.4414062500e-04
 1.0894040942e+00 -1.2636891594e+00  7.1304948114e-01   -5.1068936652e-02  2.3626460319e-02 -4.3470728490e-01    2.4414062500e-04
-9.4546567797e-01 -2.9841102009e+00 -2.1347057085e+00   -2.5475526765e-02 -3.5319781351e-01 -1.8397265880e-01    2.4414062500e-04
 8.1647152970e-02  1.4443508030e+00 -7.5551272922e-01   -2.0714559706e-01  1.3890464325e-01  8.7554981643e-02    2.4414062500e-04
-4.9953107354e-01  7.0306158936e+00 -3.5960295175e+00    1.3818551576e-02  2.7214719233e-04  4.7034583797e-03    2.4414062500e-04
 5.3209791855e-01  1.1582387235e+00  9.0744129792e-01   -8.6686685445e-02 -2.4890925054e-01  6.0248169766e-01    2.4414062500e-04
-1.0864162005e+00 -1.6260163775e+00  3.4845022784e+00   -1.4422264698e-01  1.3645637317e-01  7.4321670591e-02    2.4414062500e-04
 1.6742530313e+00  2.0309788193e+00  5.4322340564e-01   -1.8851125548e-01 -4.7704470354e-01 -5.4840931590e-02    2.4414062500e-04
-1.4389201191e+00  2.5900235384e+00 -2.9486097687e+00   -4.9406579534e-02  4.0172623900e-02  6.1611739335e-02    2.4414062500e-04
-3.7521999767e-01  2.0139377366e+00  9.9322933922e-01   -3.1122674971e-02  2.1996523102e-01 -3.0544498885e-02    2.4414062500e-04
-1.3906345139e+00  1.4277741434e+00 -2.8125565525e-01   -8.6471306852e-02  3.2161304737e-01  6.8239554920e-02    2.4414062500e-04
 3.4224740365e+00 -5.6901787419e-01  1.0424771369e-01    1.4823738186e-01 -9.1187881045e-02 -2.1026637293e-01    2.4414062500e-04
-4.0577097288e+00  9.1257981731e+00  7.7293878759e+00   -1.0189916075e-02  6.1662923283e-02 -1.4527369298e-02    2.4414062500e-04
-1.6824073937e+00 -7.7469993648e-01  3.2520361187e+00   -9.5982047615e-03 -3.6405386529e-01  2.5019493159e-01    2.4414062500e-04
-2.4100860168e-01  4.1114655405e-01  3.0255394543e-01   -3.8245299224e-01  3.4462458613e-02  1.0978873902e-01    2.4414062500e-04
-9.9304784907e-02  6.7953946229e-01  2.6565731953e-01    2.3874913761e-02  9.9804999362e-03  6.6214863400e-01    2.4414062500e-04
 7.2484363051e-01  1.0966720480e+00  8.9337302710e-01    2.2764035186e-01  4.6902772699e-01  1.6925096014e-01    2.4414062500e-04
-1.9008528238e+00  4.4811656089e-01 -1.2979323580e-01   -2.0506202324e-01  8.6424993446e-02  2.6239076186e-02    2.4414062500e-04
-2.4475391581e-01  1.2319381636e+00 -4.7657186204e-01   -2.0079303641e-02 -1.3520461588e-01 -7.9287550939e-02    2.4414062500e-04
 3.1352858776e+00  8.1130769132e+00 -7.0470097135e+00   -3.8353371235e-02 -3.0203399593e-03  1.2425751503e-02    2.4414062500e-04
 5.1284270643e-02 -1.5648369892e+00 -2.9318783818e-01   -1.2866427556e-01  1.8235109070e-01 -2.9601666706e-02    2.4414062500e-04
 1.1348719876e+00  7.5522801396e-01 -2.0356168216e+00   -1.2868391805e-01  1.8278779428e-01  2.2584999391e-01    2.4414062500e-04
-3.0994010548e-01  2.7589881634e-01 -1.1167773420e+00    4.4328963767e-01 -2.2227388141e-01  2.6815041268e-01    2.4414062500e-04
-5.5970106452e-01 -1.6297121652e+00  1.6982801989e-02    7.1180483481e-02  2.3596520612e-02 -1.0135358386e-01    2.4414062500e-04
-2.7359922576e+00 -3.8324248091e-01 -1.1183491173e-01   -1.8739589675e-01 -2.8336789492e-01 -1.3462099600e-01    2.4414062500e-04
-2.0827108411e+00  6.6135587597e-01  4.3327858936e-01    1.9932128779e-01 -7.3631260563e-02  2.5427241360e-01    2.4414062500e-04
 5.8591458782e-01 -7.3686731381e-01  2.3720801526e-01   -1.3951089415e-01  4.5186435534e-01 -4.0211599559e-01    2.4414062500e-04
-4.3959006708e-01  3.4641422916e+00  2.6800110164e+00    6.1974245785e-02  3.6413470312e-02 -2.2966284380e-04    2.4414062500e-04
-9.2623013907e+00  1.6707949122e+00  1.0173150674e+01    2.4689762422e-02 -8.5818171211e-02 -2.7506591985e-01    2.4414062500e-04
-2.2414706961e-01  1.4789367754e+00  6.8984211225e-01    3.0510656533e-01 -3.4802649207e-01 -3.9992815887e-01    2.4414062500e-04
 3.6833975492e-01 -7.4610137667e-01 -1.2077138809e+00   -5.1037094574e-02  4.2206357732e-02 -1.9527667469e-02    2.4414062500e-04
-2.7615652255e+00 -2.7005702680e+00 -1.9045290336e+00    1.9120972965e-01  1.2352157424e-01  3.2370552211e-01    2.4414062500e-04
 2.3466667002e-01 -2.1054559617e+00 -9.4995813230e-01    3.4154114126e-01  2.8515756202e-01 -4.7367670425e-02    2.4414062500e-04
 1.1133473306e-01 -6.4183184702e-01 -4.4441128875e-02    9.0523625167e-02  2.2330814445e-02  4.5742950243e-03    2.4414062500e-04
 7.7046491295e-01  3.0297436698e-02 -2.8780810362e-01   -1.0828783886e-01 -3.2583542124e-01  1.1356662027e-01    2.4414062500e-04
-6.7831107582e+00 -1.6063870566e+01  3.1356801300e+00    3.4037981245e-02  9.2426578981e-02  1.1570870675e-01    2.4414062500e-04
 2.4984933923e+00  2.4257419724e+00 -2.2421584600e+00    8.0824763777e-02  5.7486609786e-02  8.3121662833e-02    2.4414062500e-04
-1.2725119912e+00  1.9428104840e+00 -1.3747056141e+00    4.5531349742e-01 -7.1498878675e-04  1.3241265065e-01    2.4414062500e-04
 1.1452803261e+00 -4.7499264931e-01  4.2805396664e-01   -3.3661840021e-02  1.2200772217e-01  1.2905829970e-01    2.4414062500e-04
-1.1052760831e+00 -2.7224129660e+00 -7.2294983847e+00   -3.6811273414e-02 -8.8263737308e-02 -1.0382014287e-01    2.4414062500e-04
 2.9467454853e-01  1.7266419093e+00  1.2846274430e+00   -1.2252493935e-01 -4.7984085451e-02 -2.7933847083e-02    2.4414062500e-04
 1.8401797714e+00  4.6026668262e-01  5.8613532084e-01   -3.1793645526e-01  2.7879620093e-01  5.1847907251e-01    2.4414062500e-04
 2.4274635857e+00 -3.6378786063e+00  2.0417091952e+00    2.0722118070e-02 -1.9663442282e-02  3.6689460806e-03    2.4414062500e-04
 1.3429323875e-01 -5.1008026162e+00  1.0598040966e+00   -2.6816458795e-01 -2.6301893938e-01  2.4870186320e-01    2.4414062500e-04
-4.6143460967e-01  2.7201567534e-01 -3.5328712006e-02   -2.0865035203e-01 -6.4709923444e-01 -6.8846929399e-02    2.4414062500e-04
-8.9244002107e-01  1.8003123425e+00 -2.0509793646e+00   -1.1732164568e-01 -3.9233262303e-01  1.4633444369e-01    2.4414062500e-04
 1.4511893898e+00  9.1041192311e-01 -1.1280800336e+00    9.8899261546e-02  1.6645849677e-02 -7.9513827312e-03    2.4414062500e-04
-2.3944289956e+00 -1.0025981364e+01 -9.3890712990e+00    1.6640016872e-02  1.2341211513e-01  1.7412236562e-02    2.4414062500e-04
 1.7881507312e+00 -5.8365935662e-01  9.4120486154e-02    2.0178484708e-01  1.2020690430e-01 -3.2182430539e-01    2.4414062500e-04
 1.4037636948e+00 -4.4754795341e-01 -1.0510422954e+00    1.8980180467e-01 -2.6952069197e-01  5.6332776800e-02    2.4414062500e-04
 4.7783593006e-01 -8.3278874090e-02 -3.4711256512e+00   -3.5744405569e-01 -6.0013410048e-03  1.8787397621e-01    2.4414062500e-04
 4.7525756872e-01 -6.9828871158e+00 -2.6556154823e+00    1.6954413770e-01  2.6041018022e-02  3.3228798270e-01    2.4414062500e-04
 5.3063236145e-01  3.0171860026e+00 -1.6473419180e+00   -1.1650370307e-01 -1.7072016297e-01 -3.8598246021e-01    2.4414062500e-04
-2.7238492752e+00 -1.9189410819e-01  8.3827796133e-01    4.6764420248e-01  5.9109094555e-02 -6.4593138009e-02    2.4414062500e-04
 7.9260468076e-01  3.1007025027e-02 -8.3865930609e-01    2.0404385666e-01 -4.3555877522e-01  1.3040249879e-01    2.4414062500e-04
-9.6184939773e-01 -1.2104169174e+00 -1.3140850207e-02    1.4188965428e-01  2.7396903867e-01  1.4727499473e-01    2.4414062500e-04
-3.7456550806e+00 -1.7096936606e+00  2.6891179460e+00   -3.0806621170e-02  7.8717056202e-02  3.5300102767e-02    2.4414062500e-04
-1.1260514582e+00  7.9769772400e-02  2.2053341906e-01   -1.4943193015e-01 -5.0251444931e-01  1.5920358125e-02    2.4414062500e-04
-7.6222090748e+00 -4.5182948274e+00  3.9284413002e+00    2.0119868502e-01  7.1515963002e-02 -1.1662664652e-01    2.4414062500e-04
-7.1210953039e+00  7.0643402957e+00  2.9697918611e+00   -1.0037969654e-01 -3.1548198808e-02  7.9945525634e-02    2.4414062500e-04
